html,is_article


<span class=""container__headline-text"" data-editable=""headline"">Navajo Nation objection</span>


</a>


<a class=""container__link container__link--type-article container_ribbon__link container_ribbon__left container_ribbon__light"" data-link-type=""article"" href=""/2024/01/06/entertainment/how-to-watch-golden-globes/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">Golden Globes</span>


</a>


<a class=""container__link container__link--type-article container_ribbon__link container_ribbon__left container_ribbon__light"" data-link-type=""article"" href=""/2024/01/06/business/taylor-swift-new-york-times/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">Taylor Swift</span>


</a>


<a class=""container__link container__link--type-article container_ribbon__link container_ribbon__left container_ribbon__light"" data-link-type=""article"" href=""/2024/01/05/health/charcuterie-recall-salmonella/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">Recalled charcuterie meats</span>


</a>


<a class=""container__link container__link--type-article container_ribbon__link container_ribbon__left container_ribbon__light"" data-link-type=""article"" href=""/2024/01/06/media/pat-mcafee-norby-williamson-espn/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">Pat McAfee</span>


</a>


<a class=""container__link container__link--type-card container_ribbon__link container_ribbon__left container_ribbon__light"" data-link-type=""card"" href=""https://www.cnn.com/audio/podcasts/tug-of-war/episodes/19100cea-8df8-11ee-9da7-4308b428e12b"">


<span class=""container__text-label container__text-label--type-audio container_ribbon__text-label container_ribbon__text-label--type-audio"">Audio</span>
<span class=""container__headline-text"" data-editable=""headline"">Tug of War</span>


</a>




























<a class=""container__title-url container_lead-package__title-url"" href=""/2024/01/06/politics/new-january-6-video-capitol-riot/index.html"">
<h2 class=""container__title_url-text container_lead-package__title_url-text"" data-editable=""title"">Jan. 6 video shows tense exchange between GOP congressmen and rioters</h2>
<p class=""container__title_url-sub-text container_lead-package__title_url-sub-text"">Show all</p>
</a>





<a class=""container__link container__link--type-article container_lead-package__link container_lead-package__left container_lead-package__light"" data-link-type=""article"" href=""/2024/01/06/politics/new-january-6-video-capitol-riot/index.html"">





<picture class=""image__picture""><source height=""270"" media=""(max-width: 479px)"" srcset=""https://media.cnn.com/api/v1/images/stellar/prod/240106162850-doj-january-6-footage-still-010624.jpg?c=16x9&amp;q=h_270,w_480,c_fill"" width=""480""/><source height=""720"" media=""(min-width: 1280px)"" srcset=""https://media.cnn.com/api/v1/images/stellar/prod/240106162850-doj-january-6-footage-still-010624.jpg?c=16x9&amp;q=h_720,w_1280,c_fill"" width=""1280""/><source height=""540"" media=""(min-width: 960px)"" srcset=""https://media.cnn.com/api/v1/images/stellar/prod/240106162850-doj-january-6-footage-still-010624.jpg?c=16x9&amp;q=h_540,w_960,c_fill"" width=""960""/><source height=""270"" media=""(min-width: 480px)"" srcset=""https://media.cnn.com/api/v1/images/stellar/prod/240106162850-doj-january-6-footage-still-010624.jpg?c=16x9&amp;q=h_270,w_480,c_fill"" width=""480""/><img alt=""A still from a video released by the Department of Justice shows an exchange between two Republican congressmen and rioters attempting to break in to the of the US House of Representatives chamber floor on January 6, 2021."" class=""image__dam-img image__dam-img--loading"" height=""1070"" onerror=""imageLoadError(this)"" onload=""this.classList.remove('image__dam-img--loading')"" src=""https://media.cnn.com/api/v1/images/stellar/prod/240106162850-doj-january-6-footage-still-010624.jpg?c=16x9&amp;q=h_720,w_1280,c_fill"" width=""1901""/></picture>


<figcaption class=""image__credit"">Department of Justice</figcaption>




</a>
<a class=""container__link container__link--type-article container_lead-package__link container_lead-package__left container_lead-package__light"" data-link-type=""article"" href=""/2024/01/06/politics/new-january-6-video-capitol-riot/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">The clip of the altercation comes as some GOP lawmakers continue to try to whitewash the insurrection</span>


</a>


<a class=""container__link container__link--type-video container_lead-package__link container_lead-package__left container_lead-package__light"" data-link-type=""video"" href=""/videos/politics/2024/01/06/january-6-riot-footage-damon-beckley-acostanr-vpx.cnn"">



<span class=""container__text-label container__text-label--type-video container_lead-package__text-label container_lead-package__text-label--type-video"">Video</span>
<span class=""container__headline-text"" data-editable=""headline"">Watch the newly released footage</span>
<span class=""container__video-duration""><span class=""container__video-duration-icon""></span>2:12</span>


</a>


<a class=""container__link container__link--type-article container_lead-package__link container_lead-package__left container_lead-package__light"" data-link-type=""article"" href=""/2024/01/06/politics/biden-democracy-january-6-what-matters/index.html"">


<span class=""container__text-label container__text-label--type-analysis container_lead-package__text-label container_lead-package__text-label--type-analysis"">Analysis</span>
<span class=""container__headline-text"" data-editable=""headline"">Biden’s plea to save democracy faces a harsh reality</span>


</a>


<a class=""container__link container__link--type-article container_lead-package__link container_lead-package__left container_lead-package__light"" data-link-type=""article"" href=""/2024/01/06/politics/january-6-rioters-justice/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">It may be a long time, if ever, before everyone involved in January 6 is punished. Here’s why</span>


</a>


<a class=""container__link container__link--type-article container_lead-package__link container_lead-package__left container_lead-package__light"" data-link-type=""article"" href=""/2024/01/06/politics/trump-civil-war-negotiated/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">Trump says Civil War ‘could have been negotiated’</span>


</a>


<a class=""container__link container__link--type-article container_lead-package__link container_lead-package__left container_lead-package__light"" data-link-type=""article"" href=""/2024/01/06/opinions/harry-dunn-january-6-anniversary-run-for-congress-dunn/index.html"">


<span class=""container__text-label container__text-label--type-opinion container_lead-package__text-label container_lead-package__text-label--type-opinion"">Opinion</span>
<span class=""container__headline-text"" data-editable=""headline"">The brutality and racism I saw on January 6</span>


</a>


<a class=""container__link container__link--type-article container_lead-package__link container_lead-package__left container_lead-package__light"" data-link-type=""article"" href=""/2024/01/06/politics/three-floridians-arrested-january-6/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">FBI arrests three January 6 defendants in Florida after prolonged search</span>


</a>


<a class=""container__link container__link--type-card container_lead-package__link container_lead-package__left container_lead-package__light"" data-link-type=""card"" href=""https://www.cnn.com/2021/02/08/opinions/photojournalist-capitol-riot-replogle/"">


<span class=""container__text-label container__text-label--type-opinion container_lead-package__text-label container_lead-package__text-label--type-opinion"">Opinion</span>
<span class=""container__headline-text"" data-editable=""headline"">Is this how I die?</span>


</a>


<a class=""container__link container__link--type-article container_lead-package__link container_lead-package__left container_lead-package__light"" data-link-type=""article"" href=""/2024/01/06/politics/michigan-republicans-vote-to-oust-embattled-chair-kristina-karamo/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">Michigan Republicans vote to oust embattled party leader Kristina Karamo</span>


</a>






















<a class=""container__link container__link--type-article container_lead-plus-headlines__link container_lead-plus-headlines__left container_lead-plus-headlines__light"" data-link-type=""article"" href=""/2024/01/06/politics/lloyd-austin-hospitalization-officials/index.html"">




<picture class=""image__picture""><source height=""270"" media=""(max-width: 479px)"" srcset=""https://media.cnn.com/api/v1/images/stellar/prod/231217082210-lloyd-austin-1031.jpg?c=16x9&amp;q=h_270,w_480,c_fill"" width=""480""/><source height=""438"" media=""(min-width: 1280px)"" srcset=""https://media.cnn.com/api/v1/images/stellar/prod/231217082210-lloyd-austin-1031.jpg?c=16x9&amp;q=h_438,w_780,c_fill"" width=""780""/><source height=""438"" media=""(min-width: 960px)"" srcset=""https://media.cnn.com/api/v1/images/stellar/prod/231217082210-lloyd-austin-1031.jpg?c=16x9&amp;q=h_438,w_780,c_fill"" width=""780""/><source height=""270"" media=""(min-width: 480px)"" srcset=""https://media.cnn.com/api/v1/images/stellar/prod/231217082210-lloyd-austin-1031.jpg?c=16x9&amp;q=h_270,w_480,c_fill"" width=""480""/><img alt=""U.S. Secretary of Defense Lloyd Austin testifies at a Senate Appropriations Committee hearing on Capitol Hill October 31, 2023 in Washington, DC. Austin and U.S. Secretary of State Antony Blinken both testified at the hearing on budget requests, which includes aid money for Israel and Ukraine."" class=""image__dam-img image__dam-img--loading"" height=""2000"" onerror=""imageLoadError(this)"" onload=""this.classList.remove('image__dam-img--loading')"" src=""https://media.cnn.com/api/v1/images/stellar/prod/231217082210-lloyd-austin-1031.jpg?c=16x9&amp;q=h_438,w_780,c_fill"" width=""3000""/></picture>


<figcaption class=""image__credit"">Drew Angerer/Getty Images</figcaption>




</a>
<a class=""container__link container__link--type-article container_lead-plus-headlines__link container_lead-plus-headlines__left container_lead-plus-headlines__light"" data-link-type=""article"" href=""/2024/01/06/politics/lloyd-austin-hospitalization-officials/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">Biden wasn’t aware for days that Defense Secretary Austin was hospitalized</span>


</a>














<a class=""container__link container__link--type-article container_lead-package__link container_lead-package__left container_lead-package__light"" data-link-type=""article"" href=""/2024/01/06/us/flight-1282-alaska-airlines-emergency/index.html"">




<picture class=""image__picture""><source height=""270"" media=""(max-width: 479px)"" srcset=""https://media.cnn.com/api/v1/images/stellar/prod/240106190657-alaska-airlines-passenger-stephanie-king-still.jpg?c=16x9&amp;q=h_270,w_480,c_fill"" width=""480""/><source height=""720"" media=""(min-width: 1280px)"" srcset=""https://media.cnn.com/api/v1/images/stellar/prod/240106190657-alaska-airlines-passenger-stephanie-king-still.jpg?c=16x9&amp;q=h_720,w_1280,c_fill"" width=""1280""/><source height=""540"" media=""(min-width: 960px)"" srcset=""https://media.cnn.com/api/v1/images/stellar/prod/240106190657-alaska-airlines-passenger-stephanie-king-still.jpg?c=16x9&amp;q=h_540,w_960,c_fill"" width=""960""/><source height=""270"" media=""(min-width: 480px)"" srcset=""https://media.cnn.com/api/v1/images/stellar/prod/240106190657-alaska-airlines-passenger-stephanie-king-still.jpg?c=16x9&amp;q=h_270,w_480,c_fill"" width=""480""/><img alt=""Stephanie King wears an oxygen mask while recording a video aboard her Alaska Airlines flight on Friday, January 5."" class=""image__dam-img image__dam-img--loading"" height=""1080"" onerror=""imageLoadError(this)"" onload=""this.classList.remove('image__dam-img--loading')"" src=""https://media.cnn.com/api/v1/images/stellar/prod/240106190657-alaska-airlines-passenger-stephanie-king-still.jpg?c=16x9&amp;q=h_720,w_1280,c_fill"" width=""1920""/></picture>


<figcaption class=""image__credit"">Stephanie King</figcaption>




</a>
<a class=""container__link container__link--type-article container_lead-package__link container_lead-package__left container_lead-package__light"" data-link-type=""article"" href=""/2024/01/06/us/flight-1282-alaska-airlines-emergency/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">Alaska Airlines passenger drafted final texts to her loved ones after section of the plane blew out midflight</span>


</a>


<a class=""container__link container__link--type-article container_lead-package__link container_lead-package__left container_lead-package__light"" data-link-type=""article"" href=""/2024/01/06/us/passengers-alaska-airlines/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">‘It tore off her son’s shirt!’: Inside the scare on Alaska Airlines Flight 1282</span>


</a>


<a class=""container__link container__link--type-video container_lead-package__link container_lead-package__left container_lead-package__light"" data-link-type=""video"" href=""/videos/us/2024/01/06/alaska-airline-737-max-fuselage-plug-muntean-nr-vpx.cnn"">



<span class=""container__text-label container__text-label--type-video container_lead-package__text-label container_lead-package__text-label--type-video"">Video</span>
<span class=""container__headline-text"" data-editable=""headline"">Air traffic control captures pilot’s response to losing section of plane</span>
<span class=""container__video-duration""><span class=""container__video-duration-icon""></span>2:19</span>


</a>














<a class=""container__link container__link--type-live-story container_lead-package__link container_lead-package__left container_lead-package__light"" data-link-type=""live-story"" href=""/middleeast/live-news/israel-hamas-war-gaza-news-01-06-24/index.html"">




<picture class=""image__picture""><source height=""270"" media=""(max-width: 479px)"" srcset=""https://media.cnn.com/api/v1/images/stellar/prod/441418d1-2bfa-475e-a91f-50e3d3bb8451.jpg?c=16x9&amp;q=h_270,w_480,c_fill"" width=""480""/><source height=""720"" media=""(min-width: 1280px)"" srcset=""https://media.cnn.com/api/v1/images/stellar/prod/441418d1-2bfa-475e-a91f-50e3d3bb8451.jpg?c=16x9&amp;q=h_720,w_1280,c_fill"" width=""1280""/><source height=""540"" media=""(min-width: 960px)"" srcset=""https://media.cnn.com/api/v1/images/stellar/prod/441418d1-2bfa-475e-a91f-50e3d3bb8451.jpg?c=16x9&amp;q=h_540,w_960,c_fill"" width=""960""/><source height=""270"" media=""(min-width: 480px)"" srcset=""https://media.cnn.com/api/v1/images/stellar/prod/441418d1-2bfa-475e-a91f-50e3d3bb8451.jpg?c=16x9&amp;q=h_270,w_480,c_fill"" width=""480""/><img alt=""IDF spokesperson Daniel Hagari speaks to the press in Tel Aviv on October 18. "" class=""image__dam-img image__dam-img--loading"" height=""1822"" onerror=""imageLoadError(this)"" onload=""this.classList.remove('image__dam-img--loading')"" src=""https://media.cnn.com/api/v1/images/stellar/prod/441418d1-2bfa-475e-a91f-50e3d3bb8451.jpg?c=16x9&amp;q=h_720,w_1280,c_fill"" width=""3000""/></picture>


<figcaption class=""image__credit"">Gil Cohen-Magen/AFP/Getty Images/FILE</figcaption>



<span class=""card__label-icon""></span>
<span class=""card__label-bull-span"">
<span class=""card__label-indicator"">•</span>Live Updates</span>
<span class=""card__label--duration"">Live Updates</span>



</a>
<a class=""container__link container__link--type-live-story container_lead-package__link container_lead-package__left container_lead-package__light"" data-link-type=""live-story"" href=""/middleeast/live-news/israel-hamas-war-gaza-news-01-06-24/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">IDF claims it has completed dismantling Hamas’ command structure in northern Gaza</span>


</a>





























<picture class=""image__picture""><img alt=""CNN_Headlines_Logo(red)_1000x1000.png"" class=""image__dam-img image__dam-img--loading"" height=""1000"" onerror=""imageLoadError(this)"" onload=""this.classList.remove('image__dam-img--loading')"" src=""https://media.cnn.com/api/v1/images/stellar/prod/cnn-headlines-logo-red-1000x1000.png?c=16x9&amp;q=w_850,c_fill"" width=""1000""/></picture>







Video Ad Feedback



CNN Headlines

<span class=""video-resource__source""> - Source:
                <a class=""video-resource__source-url"" href=""https://www.cnn.com/"">CNN</a>
</span>





<a class=""container__link container__link--type-card container_lead-plus-headlines__link container_lead-plus-headlines__left container_lead-plus-headlines__light"" data-link-type=""card"" href=""http://cnn.it/cnn-headlines"" target=""_blank"">


<span class=""container__headline-text"" data-editable=""headline"">Watch the latest CNN Headlines</span>


</a>


<a class=""container__link container__link--type-article container_lead-plus-headlines__link container_lead-plus-headlines__left container_lead-plus-headlines__light"" data-link-type=""article"" href=""/2024/01/06/business/taylor-swift-new-york-times/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">Taylor Swift’s associates dismayed by ‘invasive’ NY Times piece speculating on her sexuality: It’s ‘inappropriate’</span>


</a>


<a class=""container__link container__link--type-article container_lead-plus-headlines__link container_lead-plus-headlines__left container_lead-plus-headlines__light"" data-link-type=""article"" href=""/2024/01/06/media/pat-mcafee-norby-williamson-espn/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">Pat McAfee accuses ESPN executive of sabotaging his show</span>


</a>


<a class=""container__link container__link--type-video container_lead-plus-headlines__link container_lead-plus-headlines__left container_lead-plus-headlines__light"" data-link-type=""video"" href=""/videos/business/2024/01/05/teen-breaks-tetris-ceo-reaction-vpx.cnn"">



<span class=""container__text-label container__text-label--type-video container_lead-plus-headlines__text-label container_lead-plus-headlines__text-label--type-video"">Video</span>
<span class=""container__headline-text"" data-editable=""headline"">See Tetris president’s reaction after 13-year-old appears to break the game</span>
<span class=""container__video-duration""><span class=""container__video-duration-icon""></span>0:55</span>


</a>


<a class=""container__link container__link--type-article container_lead-plus-headlines__link container_lead-plus-headlines__left container_lead-plus-headlines__light"" data-link-type=""article"" href=""/2024/01/05/entertainment/nigel-lythgoe-stepping-away-so-you-think-you-can-dance/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">TV dance show judge steps away from show after sexual assault allegations</span>


</a>


<a class=""container__link container__link--type-article container_lead-plus-headlines__link container_lead-plus-headlines__left container_lead-plus-headlines__light"" data-link-type=""article"" href=""/2024/01/06/entertainment/barbie-movie-adapted-screenplay-original-cec/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">The people behind the Oscars think ‘Barbie’ is an adapted screenplay. Here’s what that means</span>


</a>


<a class=""container__link container__link--type-video container_lead-plus-headlines__link container_lead-plus-headlines__left container_lead-plus-headlines__light"" data-link-type=""video"" href=""/videos/health/2024/01/05/new-years-resolution-couch-exercises-ag-lbb-orig.cnn"">



<span class=""container__text-label container__text-label--type-video container_lead-plus-headlines__text-label container_lead-plus-headlines__text-label--type-video"">Video</span>
<span class=""container__headline-text"" data-editable=""headline"">There’s no excuse now, you can do this workout on your couch</span>
<span class=""container__video-duration""><span class=""container__video-duration-icon""></span>2:56</span>


</a>


<a class=""container__link container__link--type-article container_lead-plus-headlines__link container_lead-plus-headlines__left container_lead-plus-headlines__light"" data-link-type=""article"" href=""/2024/01/06/entertainment/how-to-watch-golden-globes/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">‘Barbenheimer’ strikes again at the Golden Globes</span>


</a>


<a class=""container__link container__link--type-article container_lead-plus-headlines__link container_lead-plus-headlines__left container_lead-plus-headlines__light"" data-link-type=""article"" href=""/travel/travel-news-where-you-can-cannot-travel-2024/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">The places you can (and can’t) visit in 2024</span>


</a>


<a class=""container__link container__link--type-video container_lead-plus-headlines__link container_lead-plus-headlines__left container_lead-plus-headlines__light"" data-link-type=""video"" href=""/videos/us/2024/01/04/tx-dogs-car-dealership-damage-affil-dnt-cprog-vpx.ktrk"">



<span class=""container__text-label container__text-label--type-video container_lead-plus-headlines__text-label container_lead-plus-headlines__text-label--type-video"">Video</span>
<span class=""container__headline-text"" data-editable=""headline"">Two stray dogs cause more than $350,000 in damage at car dealership</span>
<span class=""container__video-duration""><span class=""container__video-duration-icon""></span>1:49</span>


</a>


<a class=""container__link container__link--type-article container_lead-plus-headlines__link container_lead-plus-headlines__left container_lead-plus-headlines__light"" data-link-type=""article"" href=""/2024/01/05/entertainment/michael-bolton-brain-tumor-surgery-touring/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">Michael Bolton had ‘immediate surgery’ after doctors found brain tumor</span>


</a>



























<h2 class=""container__title-text container_list-headlines__title-text"" data-editable=""title"">More top stories</h2>





<a class=""container__link container__link--type-article container_list-headlines__link container_list-headlines__left container_list-headlines__light"" data-link-type=""article"" href=""/2024/01/05/business/jeffrey-epstein-documents-unsealed-part-three/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">In third batch of Epstein documents, a call from Harvey Weinstein, more famous men and disquieting details</span>


</a>


<a class=""container__link container__link--type-video container_list-headlines__link container_list-headlines__left container_list-headlines__light"" data-link-type=""video"" href=""/videos/weather/2024/01/07/florida-tornado-fort-lauderdale-acostanr-vpx.cnn"">



<span class=""container__text-label container__text-label--type-video container_list-headlines__text-label container_list-headlines__text-label--type-video"">Video</span>
<span class=""container__headline-text"" data-editable=""headline"">Video shows tornado touching down in Florida</span>
<span class=""container__video-duration""><span class=""container__video-duration-icon""></span>0:53</span>


</a>


<a class=""container__link container__link--type-article container_list-headlines__link container_list-headlines__left container_list-headlines__light"" data-link-type=""article"" href=""/2024/01/06/us/world-of-warcraft-missing-ohio-teen/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">Man arrested after World of Warcraft game helps police in Florida find missing 16-year-old girl from Ohio</span>


</a>


<a class=""container__link container__link--type-article container_list-headlines__link container_list-headlines__left container_list-headlines__light"" data-link-type=""article"" href=""/2024/01/06/us/hiker-rescue-adirondack-mountains-new-york/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">Hiker clung to small tree in freezing temperatures after falling hundreds of feet at night</span>


</a>


<a class=""container__link container__link--type-video container_list-headlines__link container_list-headlines__left container_list-headlines__light"" data-link-type=""video"" href=""/videos/politics/2024/01/06/pam-hemphill-january-6-participant-trump-nn-vpx.cnn"">



<span class=""container__text-label container__text-label--type-video container_list-headlines__text-label container_list-headlines__text-label--type-video"">Video</span>
<span class=""container__headline-text"" data-editable=""headline"">Convicted Jan. 6 participant: Trump is a ‘dangerous’ cult leader</span>
<span class=""container__video-duration""><span class=""container__video-duration-icon""></span>1:07</span>


</a>


<a class=""container__link container__link--type-article container_list-headlines__link container_list-headlines__left container_list-headlines__light"" data-link-type=""article"" href=""/2024/01/05/middleeast/gaza-famine-un-warning-intl-hnk/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">Gaza has become uninhabitable, UN relief chief declares</span>


</a>


<a class=""container__link container__link--type-article container_list-headlines__link container_list-headlines__left container_list-headlines__light"" data-link-type=""article"" href=""/2024/01/06/asia/india-aditya-l1-reaches-intended-orbit-intl/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">India’s first solar observatory successfully reaches intended orbit</span>


</a>


<a class=""container__link container__link--type-video container_list-headlines__link container_list-headlines__left container_list-headlines__light"" data-link-type=""video"" href=""/videos/us/2024/01/06/niani-finlayson-killed-bodycam-los-angeles-deputy-foa-contd-vpx.cnn"">



<span class=""container__text-label container__text-label--type-video container_list-headlines__text-label container_list-headlines__text-label--type-video"">Video</span>
<span class=""container__headline-text"" data-editable=""headline"">Video shows woman killed by deputy after calling 911 for help</span>
<span class=""container__video-duration""><span class=""container__video-duration-icon""></span>5:33</span>


</a>


<a class=""container__link container__link--type-article container_list-headlines__link container_list-headlines__left container_list-headlines__light"" data-link-type=""article"" href=""/2024/01/06/weather/winter-storms-snow-northeast-saturday-climate/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">Big winter storm hitting parts of the US this weekend, with an even bigger one right on its heels</span>


</a>


<a class=""container__link container__link--type-article container_list-headlines__link container_list-headlines__left container_list-headlines__light"" data-link-type=""article"" href=""/2024/01/06/china/china-patriotic-education-law-intl-hnk/index.html"">


<span class=""container__text-label container__text-label--type-analysis container_list-headlines__text-label container_list-headlines__text-label--type-analysis"">Analysis</span>
<span class=""container__headline-text"" data-editable=""headline"">China feels the country isn’t patriotic enough. A new law aims to change that</span>


</a>






















<h2 class=""container__title-text container_lead-plus-headlines__title-text"" data-editable=""title"">Take a closer look</h2>





<a class=""container__link container__link--type-article container_lead-plus-headlines__link container_lead-plus-headlines__left container_lead-plus-headlines__light"" data-link-type=""article"" href=""/2024/01/05/world/peregrine-moon-mission-navajo-nation-objection-human-remains-scn/index.html"">




<picture class=""image__picture""><source height=""270"" media=""(max-width: 479px)"" srcset=""https://media.cnn.com/api/v1/images/stellar/prod/240106114935-full-moon-122623.jpg?c=16x9&amp;q=h_270,w_480,c_fill"" width=""480""/><source height=""438"" media=""(min-width: 1280px)"" srcset=""https://media.cnn.com/api/v1/images/stellar/prod/240106114935-full-moon-122623.jpg?c=16x9&amp;q=h_438,w_780,c_fill"" width=""780""/><source height=""438"" media=""(min-width: 960px)"" srcset=""https://media.cnn.com/api/v1/images/stellar/prod/240106114935-full-moon-122623.jpg?c=16x9&amp;q=h_438,w_780,c_fill"" width=""780""/><source height=""270"" media=""(min-width: 480px)"" srcset=""https://media.cnn.com/api/v1/images/stellar/prod/240106114935-full-moon-122623.jpg?c=16x9&amp;q=h_270,w_480,c_fill"" width=""480""/><img alt=""Last full moon of 2023, the beautiful cold moon, seen at sunset from Catania on December 26, 2023 in Catania, Italy. On the night of 26-27 December, there will be the last full moon of the year, the last full moon of this 2023 that has now come to an end, called the 'Cold Moon' by the Native Americans because of its concomitance with the beginning of the coldest season."" class=""image__dam-img image__dam-img--loading"" height=""2250"" loading=""lazy"" onerror=""imageLoadError(this)"" onload=""this.classList.remove('image__dam-img--loading')"" src=""https://media.cnn.com/api/v1/images/stellar/prod/240106114935-full-moon-122623.jpg?c=16x9&amp;q=h_438,w_780,c_fill"" width=""3000""/></picture>


<figcaption class=""image__credit"">Fabrizio Villa/Getty Images</figcaption>




</a>
<a class=""container__link container__link--type-article container_lead-plus-headlines__link container_lead-plus-headlines__left container_lead-plus-headlines__light"" data-link-type=""article"" href=""/2024/01/05/world/peregrine-moon-mission-navajo-nation-objection-human-remains-scn/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">Navajo Nation’s objection to landing human remains on the moon prompts last-minute White House meeting</span>


</a>


<a class=""container__link container__link--type-article container_lead-plus-headlines__link container_lead-plus-headlines__left container_lead-plus-headlines__light"" data-link-type=""article"" href=""/2024/01/06/europe/belgian-couple-bureaucratic-struggle-french-intl/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">Francophone Belgian couple caught in bureaucratic struggle to prove they speak French</span>


</a>


<a class=""container__link container__link--type-article container_lead-plus-headlines__link container_lead-plus-headlines__left container_lead-plus-headlines__light"" data-link-type=""article"" href=""/travel/london-surprise-meeting-chance-encounters/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">She had a boyfriend in London and her friends thought she was making him up. Here’s what was really happening</span>


</a>


<a class=""container__link container__link--type-article container_lead-plus-headlines__link container_lead-plus-headlines__left container_lead-plus-headlines__light"" data-link-type=""article"" href=""/2024/01/06/india/extreme-heat-india-climate-ac-intl-hnk/index.html"">


<span class=""container__headline-text"" data-editable=""headline"">Extreme heat is pushing India to the brink of ‘survivability.’ One obvious solution is also a big part of the problem</span>


</a>


<a class=""container__link container__link--type-article container_lead-plus-headlines__link container_lead-plus-headlines__left container_lead-plus-headlines__light"" data-link-type=""article"" href=""/2024/01/06/opinions/college-football-playoff-championship-leitch/index.html"">


<span class=""container__text-label container__text-label--type-opinion container_lead-plus-headlines__text-label container_lead-plus-headlines__text-label--type-opinion"">Opinion</span>
<span class=""container__headline-text"" data-editable=""headline"">Welcome to the end of college football as we know it</span>


</a>


<a class=""container__link container__link--type-video container_lead-plus-headlines__link container_lead-plus-headlines__left container_lead-plus-headlines__light"" data-link-type=""video"" href=""/videos/world/2023/12/04/star-forming-planet-orig-contd-nn.cnn"">



<span class=""container__text-label container__text-label--type-video container_lead-plus-headlines__text-label container_lead-plus-headlines__text-label--type-video"">Video</span>
<span class=""container__headline-text"" data-editable=""headline"">Astronomers capture image of potential planet forming light-years away</span>
<span class=""container__video-duration""><span class=""container__video-duration-icon""></span>0:50</span>


</a>















Ad Feedback











Ad Feedback







<h2 class=""container__title-text container_list-headlines-with-images__title-text"" data-editable=""title"">Podcasts</h2>





<a class=""container__link container__link--type-card container_list-headlines-with-images__link container_list-headlines-with-images__left container_list-headlines-with-images__light"" data-link-type=""card"" href=""https://www.cnn.com/audio/podcasts/tug-of-war/episodes/19100cea-8df8-11ee-9da7-4308b428e12b"">




