html,is_article
"<a href=""https://www.ndtv.com/feature/sometimes-fights-at-office-reach-home-sugar-cosmetics-ceo-vineeta-singh-on-working-with-husband-4816204#pfrom=home-ndtv_lateststories""><img alt=""'Fights At Office Reach Home': Sugar Cosmetics CEO On Working With Husband"" border=""0"" class=""imgbrd"" src=""https://c.ndtvimg.com/2024-01/hfh9fg68_vineeta-singh-_625x300_07_January_24.jpeg?downsize=100:75&amp;w=100"" title=""'Fights At Office Reach Home': Sugar Cosmetics CEO On Working With Husband""/></a>",1
"<a class=""item-title"" data-tb-link="""" data-tb-title="""" href=""https://www.ndtv.com/entertainment/let-love-be-free-of-gender-politics-animal-team-to-javed-akhtar-4816732#pfrom=home-ndtv_lateststories"" onclick=""javascript:GAP_Event_tracking(&quot;latest-stories&quot;,&quot;&quot;Let Love Be Free From...&quot;: Team &lt;i&gt;Animal&lt;/i&gt; On Javed Akhtar's Comment On Film&quot;);"">""Let Love Be Free From..."": Team <i>Animal</i> On Javed Akhtar's Comment On Film</a>",1
"<a href=""https://www.ndtv.com/entertainment/let-love-be-free-of-gender-politics-animal-team-to-javed-akhtar-4816732#pfrom=home-ndtv_lateststories""><img alt=""'Let Love Be Free From...': Team Animal On Javed Akhtar's Comment On Film"" border=""0"" class=""imgbrd"" src=""https://c.ndtvimg.com/2024-01/4fh59nvg_alia-_120x90_07_January_24.jpg?downsize=100:75&amp;w=100"" title=""'Let Love Be Free From...': Team Animal On Javed Akhtar's Comment On Film""/></a>",1
"<a href=""https://www.ndtv.com/world-news/elon-musk-used-illegal-drugs-sparked-concerns-among-tesla-spacex-board-members-report-4815677#pfrom=home-ndtv_featured"">Featured</a>",0
"<a href=""https://www.ndtv.com/world-news/elon-musk-used-illegal-drugs-sparked-concerns-among-tesla-spacex-board-members-report-4815677#pfrom=home-ndtv_featured""><img alt=""Elon Musk Used LSD, Cocaine; Gave Slurred Speech At SpaceX Event: Report"" border=""0"" class=""imgbrd"" src=""https://c.ndtvimg.com/2023-07/t7jiafvo_elon-musk_295x200_13_July_23.jpg?downsize=270:270&amp;w=270"" title=""Elon Musk Used LSD, Cocaine; Gave Slurred Speech At SpaceX Event: Report""/></a>",1
"<a class=""item-title"" data-tb-link="""" data-tb-title="""" href=""https://www.ndtv.com/world-news/elon-musk-used-illegal-drugs-sparked-concerns-among-tesla-spacex-board-members-report-4815677#pfrom=home-ndtv_featured"">Elon Musk Used LSD, Cocaine; Gave Slurred Speech At SpaceX Event: Report</a>",1
"<a href=""https://www.ndtv.com/big-bonus#pfrom=home-ndtv_big-bonus"" style=""color:#fff"">Big bonus</a>",0
"<a href=""https://www.ndtv.com/big-bonus#pfrom=home-ndtv_big-bonus"">

<img alt="""" src=""https://drop.ndtv.com/images/2023/white-bg-1.svg""/>

<img alt="""" src=""https://drop.ndtv.com/images/2023/mcdonalds-logo.png""/>



<span class=""collect""> Collect upto <strong>5%</strong>
</span>

</a>",0
"<a href=""https://www.ndtv.com/big-bonus#pfrom=home-ndtv_big-bonus"">

<img alt="""" src=""https://drop.ndtv.com/images/2023/white-bg-1.svg""/>

<img alt="""" src=""https://cdn.ndtv.com/static/web/images/titan-world-logo.png""/>



<span class=""collect""> Collect upto <strong>10%</strong>
</span>

</a>",0
"<a href=""https://www.ndtv.com/big-bonus#pfrom=home-ndtv_big-bonus"">

<img alt="""" src=""https://drop.ndtv.com/images/2023/white-bg-1.svg""/>

<img alt="""" src=""https://drop.ndtv.com/images/2023/brand1.png""/>



<span class=""collect""> Collect upto <strong>50%</strong></span>

</a>",0
"<a href=""https://www.ndtv.com/big-bonus#pfrom=home-ndtv_big-bonus"">

<img alt="""" src=""https://drop.ndtv.com/images/2023/white-bg-1.svg""/>

<img alt="""" src=""https://drop.ndtv.com/images/2023/brand2.png""/>



<span class=""collect""> Collect upto <strong>20%</strong></span>

</a>",0
"<a href=""https://www.ndtv.com/big-bonus#pfrom=home-ndtv_big-bonus"">

<img alt="""" src=""https://drop.ndtv.com/images/2023/white-bg-1.svg""/>

<img alt="""" src=""https://drop.ndtv.com/images/2023/brand3.png""/>



<span class=""collect""> Collect upto <strong>10%</strong></span>

</a>",0
"<a href=""https://www.ndtv.com/big-bonus#pfrom=home-ndtv_big-bonus"">

<img alt="""" src=""https://drop.ndtv.com/images/2023/white-bg-1.svg""/>

<img alt="""" src=""https://drop.ndtv.com/images/2023/brand4.png""/>



<span class=""collect""> Collect upto <strong>7%</strong></span>

</a>",0
"<a href=""https://www.ndtv.com/big-bonus#pfrom=home-ndtv_big-bonus"">

<img alt="""" src=""https://drop.ndtv.com/images/2023/white-bg-1.svg""/>

<img alt="""" src=""https://drop.ndtv.com/images/2023/brand5.png""/>



<span class=""collect""> Collect upto <strong>5%</strong></span>

</a>",0
"<a href=""https://www.ndtv.com/big-bonus#pfrom=home-ndtv_big-bonus"">

<img alt="""" src=""https://drop.ndtv.com/images/2023/white-bg-1.svg""/>

<img alt="""" src=""https://drop.ndtv.com/images/2023/brand6.png""/>



<span class=""collect""> Collect upto <strong>5%</strong></span>

</a>",0
"<a href=""https://www.ndtv.com/big-bonus#pfrom=home-ndtv_big-bonus"">

<img alt="""" src=""https://drop.ndtv.com/images/2023/white-bg-1.svg""/>

<img alt="""" src=""https://drop.ndtv.com/images/2023/brand7.png""/>



<span class=""collect""> Collect upto <strong>5%</strong></span>

</a>",0
"<a href=""https://www.ndtv.com/big-bonus#pfrom=home-ndtv_big-bonus"">

<img alt="""" src=""https://drop.ndtv.com/images/2023/white-bg-1.svg""/>

<img alt="""" src=""https://drop.ndtv.com/images/2023/brand8.png""/>



<span class=""collect""> Collect upto <strong>4%</strong></span>

</a>",0
"<a href=""https://www.ndtv.com/big-bonus#pfrom=home-ndtv_big-bonus"">

<img alt="""" src=""https://drop.ndtv.com/images/2023/white-bg-1.svg""/>

<img alt="""" src=""https://drop.ndtv.com/images/2023/brand9.png""/>



<span class=""collect""> Collect upto <strong>Rs 1,000</strong></span>

</a>",0
"<a href=""https://www.ndtv.com/big-bonus#pfrom=home-ndtv_big-bonus"">

<img alt="""" src=""https://drop.ndtv.com/images/2023/white-bg-1.svg""/>

<img alt="""" src=""https://drop.ndtv.com/images/2023/brand10.png""/>



<span class=""collect""> Collect upto <strong>5%</strong></span>

</a>",0
"<a href=""https://www.ndtv.com/big-bonus#pfrom=home-ndtv_big-bonus"">

<img alt="""" src=""https://drop.ndtv.com/images/2023/white-bg-1.svg""/>

<img alt="""" src=""https://drop.ndtv.com/images/2023/brand11.png""/>



<span class=""collect""> Collect upto <strong>5%</strong></span>

</a>",0
"<a href=""https://www.ndtv.com/opinion#pfrom=home-ndtv_opinion"">Opinion </a>",0
"<a href=""https://www.ndtv.com/opinion#pfrom=home-ndtv_opinion"">More</a>",0
"<a href=""https://www.ndtv.com/opinion/opinion-are-we-becoming-kinder-4815346#pfrom=home-ndtv_opinion""><img alt=""Opinion: Inclusiveness Can't Be Just About Appealing To Backward Castes"" border=""0"" class=""imgbrd"" src=""https://c.ndtvimg.com/2022-12/ijvqmeuo_india-generic_625x300_28_December_22.jpg?downsize=100:75&amp;w=100"" title=""Opinion: Inclusiveness Can't Be Just About Appealing To Backward Castes""/></a>",1
"<a class=""item-title"" data-tb-link="""" data-tb-title="""" href=""https://www.ndtv.com/opinion/opinion-are-we-becoming-kinder-4815346#pfrom=home-ndtv_opinion"">Opinion: Inclusiveness Can't Be Just About Appealing To Backward Castes</a>",1
"<a class=""opn-descri_name"" href=""https://www.ndtv.com/opinion/opinion-are-we-becoming-kinder-4815346#pfrom=home-ndtv_opinion""><span>Rajmohan Gandhi</span></a>",0
"<a href=""https://www.ndtv.com/opinion/ahead-of-elections-treading-with-caution-on-caa-4806443#pfrom=home-ndtv_opinion""><img alt=""Opinion: Ahead Of Elections, Treading With Caution On CAA"" border=""0"" class=""imgbrd"" src=""https://c.ndtvimg.com/2020-01/51982p4g_caa-protest-esplanade_625x300_22_January_20.jpg?im=FeatureCrop,algorithm=dnn,width=100,height=75&amp;w=100"" title=""Opinion: Ahead Of Elections, Treading With Caution On CAA""/></a>",1
"<a class=""item-title"" data-tb-link="""" data-tb-title="""" href=""https://www.ndtv.com/opinion/ahead-of-elections-treading-with-caution-on-caa-4806443#pfrom=home-ndtv_opinion"">Opinion: Ahead Of Elections, Treading With Caution On CAA</a>",1
"<a class=""opn-descri_name"" href=""https://www.ndtv.com/opinion/ahead-of-elections-treading-with-caution-on-caa-4806443#pfrom=home-ndtv_opinion""><span>Bharti Mishra Nath</span></a>",0
"<a href=""https://www.ndtv.com/opinion/20-year-legal-battles-threats-haunt-2-buyers-of-dawood-ibrahims-properties-4799802#pfrom=home-ndtv_opinion""><img alt=""Blog: They Fought Fear To Buy Dawood Ibrahim's Properties. What They Say Today"" border=""0"" class=""imgbrd"" src=""https://c.ndtvimg.com/2023-12/5moufe78_dawood_625x300_20_December_23.jpg?im=FaceCrop,algorithm=dnn,width=100,height=75&amp;w=100"" title=""Blog: They Fought Fear To Buy Dawood Ibrahim's Properties. What They Say Today""/></a>",1
"<a class=""item-title"" data-tb-link="""" data-tb-title="""" href=""https://www.ndtv.com/opinion/20-year-legal-battles-threats-haunt-2-buyers-of-dawood-ibrahims-properties-4799802#pfrom=home-ndtv_opinion"">Blog: They Fought Fear To Buy Dawood Ibrahim's Properties. What They Say Today</a>",1
"<a class=""opn-descri_name"" href=""https://www.ndtv.com/opinion/20-year-legal-battles-threats-haunt-2-buyers-of-dawood-ibrahims-properties-4799802#pfrom=home-ndtv_opinion""><span>Jitendra Dixit</span></a>",0
"<a href=""https://www.ndtv.com/opinion/a-numbing-effect-on-the-toolkit-nexus-4798204#pfrom=home-ndtv_opinion""><img alt=""Opinion: A Numbing Effect On The Toolkit Nexus"" border=""0"" class=""imgbrd"" src=""https://i.ndtvimg.com/i/2016-05/adani_240x180_81462451143.jpg?downsize=100:75&amp;w=100"" title=""Opinion: A Numbing Effect On The Toolkit Nexus""/></a>",1
"<a class=""item-title"" data-tb-link="""" data-tb-title="""" href=""https://www.ndtv.com/opinion/a-numbing-effect-on-the-toolkit-nexus-4798204#pfrom=home-ndtv_opinion"">Opinion: A Numbing Effect On The Toolkit Nexus</a>",1
"<a class=""opn-descri_name"" href=""https://www.ndtv.com/opinion/a-numbing-effect-on-the-toolkit-nexus-4798204#pfrom=home-ndtv_opinion""><span>Sanjay Singh</span></a>",0
"<a href=""https://www.ndtvprofit.com"">
<span>

</span>
</a>",0
"<a href=""https://www.ndtv.com/video/live/channel/ndtvprofit"">
Watch live
                          </a>",0
"<a href=""https://www.ndtvprofit.com/opinion/nifty-in-technical-charts-continue-bullish-but-with-greater-alertness#pfrom=home-ndtv_bqprime""><img border=""0"" src=""https://gumlet.assettype.com/bloombergquint/2024-01/ee16640c-d491-4ba7-8ad1-c1b24b4e76ac/NSE_Vijay_Sartape.jfif?w=320&amp;format=webp&amp;q=60""/></a>",0
"<a _blank="""" href=""https://www.ndtvprofit.com/opinion/nifty-in-technical-charts-continue-bullish-but-with-greater-alertness#pfrom=home-ndtv_bqprime"">Nifty In Technical Charts: Continue Bullish, But With Greater Alertness</a>",1
"<a href=""https://www.ndtvprofit.com/bq-blue-exclusive/kiran-mazumdar-shaw-on-regulation-innovation-imbalance-biocons-weight-loss-drug-bet#pfrom=home-ndtv_bqprime"" target=""_blank""><img border=""0"" height=""102"" src=""https://gumlet.assettype.com/bloombergquint/2023-03/9afef0a4-b69d-4adf-a550-25f9346289ea/Kiran_Mazumdar_Shaw_EY_Entrepreneur_of_the_Year.jpg?w=320&amp;format=webp&amp;q=60"" width=""166""/></a>",0
"<a href=""https://www.ndtvprofit.com/bq-blue-exclusive/kiran-mazumdar-shaw-on-regulation-innovation-imbalance-biocons-weight-loss-drug-bet"" target=""_blank"">Kiran Mazumdar-Shaw On Regulation-Innovation Imbalance, Biocon's Weight-Loss Drug Bet </a>",1
"<a href=""https://www.ndtvprofit.com/law-and-policy/what-indian-media-can-do-to-tackle-misuse-of-content-by-ai#pfrom=home-ndtv_bqprime"" target=""_blank""><img border=""0"" height=""102"" src=""https://gumlet.assettype.com/bloombergquint/2024-01/f9ddd065-59b7-4539-9a0c-326f1d62e4af/igor_omilaev_eGGFZ5X2LnA_unsplash.jpg?w=320&amp;format=webp&amp;q=60"" width=""166""/></a>",0
"<a href=""https://www.ndtvprofit.com/law-and-policy/what-indian-media-can-do-to-tackle-misuse-of-content-by-ai"" target=""_blank"">What Indian Media Can Do To Tackle Misuse Of Content By AI </a>",1
"<a href=""https://sports.ndtv.com/cricket#pfrom=home-ndtv_cricket""><span>Cricket News</span></a>",0
"<a href=""https://sports.ndtv.com/cricket/live-scores#pfrom=home-ndtv_cricket"" target=""_blank"">
<i class=""live-dot""></i> LIVE SCORE
                                        </a>",0
"<a href=""https://sports.ndtv.com/cricket/mohammad-rizwans-traditional-greeting-for-female-members-of-glenn-mcgraths-family-goes-viral-watch-4811353#pfrom=home-ndtv_cricket""><img alt=""Rizwan's Traditional Greeting For Female Members Of McGrath Family Viral"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2024-01/dp7k77to_mohammad-rizwan_625x300_06_January_24.jpg?im=FaceCrop,algorithm=dnn,width=398,height=245&amp;w=398""/></a>",0
"<a class=""item-title"" data-tb-link="""" data-tb-title="""" href=""https://sports.ndtv.com/cricket/mohammad-rizwans-traditional-greeting-for-female-members-of-glenn-mcgraths-family-goes-viral-watch-4811353#pfrom=home-ndtv_cricket"">Rizwan's Traditional Greeting For Female Members Of McGrath Family Viral</a>",1
"<a href=""https://sports.ndtv.com/south-africa-vs-india-2023-24/we-wont-go-ravi-shastri-wants-bcci-to-reject-south-africa-like-two-test-series-invitations-due-to-waste-of-time-4806828#pfrom=home-ndtv_cricket""><img alt=""'We Won't Go': Ravi Shastri Wants BCCI To Reject SA-Like Two Test Series"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2023-08/5i4i7leo_ravi-shastri-bcci_625x300_17_August_23.jpg?im=FaceCrop,algorithm=dnn,width=166,height=102&amp;w=166""/></a>",0
"<a class=""item-title"" data-tb-link="""" data-tb-title="""" href=""https://sports.ndtv.com/south-africa-vs-india-2023-24/we-wont-go-ravi-shastri-wants-bcci-to-reject-south-africa-like-two-test-series-invitations-due-to-waste-of-time-4806828#pfrom=home-ndtv_cricket"">""We Won't Go"": Ravi Shastri Wants BCCI To Reject SA-Like Two Test Series</a>",1
"<a href=""https://sports.ndtv.com/cricket/pcb-contemplate-punishing-spinner-abrar-ahmed-for-ignoring-medical-advice-report-4815414#pfrom=home-ndtv_cricket""><img alt=""PCB Contemplate Punishing Abrar Ahmed For Ignoring Medical Advice: Report"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2024-01/mtcl2g5o_abrar-_625x300_07_January_24.jpg?im=FeatureCrop,algorithm=dnn,width=166,height=102&amp;w=166""/></a>",0
"<a class=""item-title"" data-tb-link="""" data-tb-title="""" href=""https://sports.ndtv.com/cricket/pcb-contemplate-punishing-spinner-abrar-ahmed-for-ignoring-medical-advice-report-4815414#pfrom=home-ndtv_cricket"">PCB Contemplate Punishing Abrar Ahmed For Ignoring Medical Advice: Report</a>",1
"<a href=""""><span>ICYMI</span></a>",0
"<a href=""https://www.ndtv.com/entertainment/alia-bhatt-with-mom-in-law-neetu-kapoor-and-dad-mahesh-bhatt-meet-ranbir-kapoors-cheer-squad-at-animal-success-bash-4815235#pfrom=home-ndtv_icymi""><img alt=""Alia With Neetu And Mahesh - Meet Ranbir's Cheer Squad At Animal Success Bash"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2024-01/tjfffof_alia-_295x200_07_January_24.jpg?downsize=315:350&amp;w=315""/></a>",0
"<a href=""https://swirlster.ndtv.com/style""><span>Celebs</span></a>",0
"<a class=""item-title"" data-tb-link="""" data-tb-title="""" href=""https://www.ndtv.com/entertainment/alia-bhatt-with-mom-in-law-neetu-kapoor-and-dad-mahesh-bhatt-meet-ranbir-kapoors-cheer-squad-at-animal-success-bash-4815235#pfrom=home-ndtv_icymi"">Alia With Neetu And Mahesh - Meet Ranbir's Cheer Squad At <i>Animal</i> Success Bash</a>",1
"<a href=""https://www.ndtv.com/entertainment/to-bipasha-basu-45-today-an-aww-dorable-birthday-post-from-husband-karan-singh-grover-4816814#pfrom=home-ndtv_icymi""><img alt=""To Bipasha, 45 Today, An Aww-Dorable Birthday Post From Husband Karan"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2024-01/bn75r5k_alia-_295x200_07_January_24.jpg?downsize=315:350&amp;w=315""/></a>",0
"<a href=""https://www.ndtv.com/entertainment""><span>Celebs</span></a>",0
"<a class=""item-title"" data-tb-link="""" data-tb-title="""" href=""https://www.ndtv.com/entertainment/to-bipasha-basu-45-today-an-aww-dorable-birthday-post-from-husband-karan-singh-grover-4816814#pfrom=home-ndtv_icymi"">To Bipasha, 45 Today, An Aww-Dorable Birthday Post From Husband Karan</a>",1
"<a href=""https://www.ndtv.com/webstories/feature/countries-offering-free-and-affordable-education-12357#pfrom=home-ndtv_icymi""><img alt=""Countries Offering Free And Affordable Education"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2024-01/2n99v1m_education_625x300_07_January_24.jpg?downsize=315:350&amp;w=315""/></a>",0
"<a class=""item-title"" data-tb-link="""" data-tb-title="""" href=""https://www.ndtv.com/webstories/feature/countries-offering-free-and-affordable-education-12357#pfrom=home-ndtv_icymi"">Countries Offering Free And Affordable Education</a>",1
"<a href=""https://www.ndtv.com/lifestyle/alia-bhatts-dopamine-dressing-at-the-animal-success-party-is-the-best-antidote-to-winter-blues-4815606#pfrom=home-ndtv_icymi""><img alt=""Alia Bhatt's 'Dopamine Dressing' Is The Best Antidote To Winter Blues"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2024-01/sjc5aqpo_middle_295x200_07_January_24.png?downsize=315:350&amp;w=315""/></a>",0
"<a href=""https://www.ndtv.com/lifestyle""><span>Style</span></a>",0
"<a class=""item-title"" data-tb-link="""" data-tb-title="""" href=""https://www.ndtv.com/lifestyle/alia-bhatts-dopamine-dressing-at-the-animal-success-party-is-the-best-antidote-to-winter-blues-4815606#pfrom=home-ndtv_icymi"">Alia Bhatt's ""Dopamine Dressing"" Is The Best Antidote To Winter Blues</a>",1
"<a href=""https://www.ndtv.com/entertainment/abhay-deol-s-latest-instagram-post-is-all-about-believing-yourself-4816341#pfrom=home-ndtv_icymi""><img alt=""'Little Film...': Abhay On Working With Zeenat Aman-Shabana Azmi In Bun Tikki"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2024-01/b32vo7io_alia-_295x200_07_January_24.jpg?downsize=315:350&amp;w=315""/></a>",0
"<a href=""https://www.ndtv.com/entertainment""><span>Celebs</span></a>",0
"<a class=""item-title"" data-tb-link="""" data-tb-title="""" href=""https://www.ndtv.com/entertainment/abhay-deol-s-latest-instagram-post-is-all-about-believing-yourself-4816341#pfrom=home-ndtv_icymi"">""Little Film..."": Abhay On Working With Zeenat Aman-Shabana Azmi In <i>Bun Tikki</i></a>",1
"<a href=""https://www.ndtv.com/trends""><span>Trending</span></a>",0
"<a href=""https://www.ndtv.com/india-news/maldives-suspends-ministers-over-derogatory-remarks-made-against-pm-modis-lakshadweep-visit-4817161#pfrom=home-ndtv_trending ""><img border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2024-01/0cipbr5g_maldives-ministers_120x90_07_January_24.jpg""/></a>",0
"<a href=""https://www.ndtv.com/india-news/maldives-suspends-ministers-over-derogatory-remarks-made-against-pm-modis-lakshadweep-visit-4817161#pfrom=home-ndtv_trending "">Maldives Suspends 3 Ministers Over ""Insulting"" Remarks Against India</a>",1
"<a href=""https://www.ndtv.com/india-news/hateful-comments-on-indians-bollywood-actors-join-boycottmaldives-4816413#pfrom=home-ndtv_trending ""><img border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2024-01/l4k8f1c_bollywood-celebrities-on-maldives-_120x90_07_January_24.jpg""/></a>",0
"<a href=""https://www.ndtv.com/india-news/hateful-comments-on-indians-bollywood-actors-join-boycottmaldives-4816413#pfrom=home-ndtv_trending "">""Why Should We Tolerate Hate"": Celebs Join Hands For Lakshadweep</a>",1
"<a href=""https://www.ndtv.com/india-news/us-client-made-narayana-murthy-sleep-on-box-inside-storeroom-book-4815832#pfrom=home-ndtv_trending ""><img border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://i.ndtvimg.com/i/2017-04/narayana-murthy-240_240x180_51491204546.jpg""/></a>",0
"<a href=""https://www.ndtv.com/india-news/us-client-made-narayana-murthy-sleep-on-box-inside-storeroom-book-4815832#pfrom=home-ndtv_trending "">""The Way You..."": Narayana Murthy After Client Made Him Sleep In Storeroom</a>",1
"<a href=""https://www.ndtv.com/india-news/boycottmaldives-trends-in-india-amid-row-over-ministers-post-4815716#pfrom=home-ndtv_trending ""><img border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2022-11/9j7luo5o_maldives_120x90_09_November_22.jpg""/></a>",0
"<a href=""https://www.ndtv.com/india-news/boycottmaldives-trends-in-india-amid-row-over-ministers-post-4815716#pfrom=home-ndtv_trending "">Indians Cancel Maldives Trips Amid Row Over Island Minister's Post</a>",1
"<a href=""https://www.ndtv.com/world-news/canada-plane-diverted-after-16-year-old-attacks-family-mid-air-4814931#pfrom=home-ndtv_trending ""><img border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://c.ndtvimg.com/2018-10/ccuhaf24_air-canada_120x90_13_October_18.jpg""/></a>",0
"<a href=""https://www.ndtv.com/world-news/canada-plane-diverted-after-16-year-old-attacks-family-mid-air-4814931#pfrom=home-ndtv_trending "">Canada Plane Diverted After 16-Year-Old Attacks Family Mid-Air</a>",1
"<a href=""https://www.ndtv.com/india-news/maldives-ministers-tweet-on-pm-narendra-modis-lakshadweep-visit-triggers-row-on-social-media-4815236#pfrom=home-ndtv_trending ""><img border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://i.ndtvimg.com/i/2018-02/maldives-afp_240x180_81517920835.jpg""/></a>",0
"<a href=""https://www.ndtv.com/india-news/maldives-ministers-tweet-on-pm-narendra-modis-lakshadweep-visit-triggers-row-on-social-media-4815236#pfrom=home-ndtv_trending "">After Maldives Minister's Comment On PM Modi, Island Nation's Response</a>",1
"<a href=""https://www.gadgets360.com#pfrom=home-tech""><span>Tech </span></a>",0
"<a href=""https://hindi.gadgets360.com#pfrom=home-tech"">Hindi</a>",0
"<a href=""javascript:void(0);"">Latest</a>",0
"<a href=""javascript:void(0);"">हिंदी</a>",0
"<a href=""javascript:void(0);"">Reviews</a>",0
"<a href=""javascript:void(0);"">Buzz</a>",0
"<a href=""https://www.gadgets360.com/guide#pfrom=home-tech"">
Buying Guides</a>",0
"<a href=""https://www.gadgets360.com/podcasts#pfrom=home-tech"">
Podcasts</a>",0
"<a href=""https://www.gadgets360.com/videos#pfrom=home-tech"">
Videos</a>",0
"<a href=""https://www.gadgets360.com/mobile-recharge-plans#pfrom=home-tech"">
Mobile Recharge Plans</a>",0
"<a href=""https://www.gadgets360.com/service-centers#pfrom=home-tech"">
Service Centers</a>",0
"<a href=""https://www.gadgets360.com/mobiles/news/samsung-24-plus-ultra-price-leak-expected-galaxy-4810256#pfrom=home-ndtv_tech""><img alt=""Samsung Galaxy S24, S24+ and S24 Ultra Might Debut at These Prices"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://i.gadgets360cdn.com/large/gaalaxy_s23_series_Samsung_thumb_1699272035838.jpg?downsize=283:212&amp;w=283"" title=""Samsung Galaxy S24, S24+ and S24 Ultra Might Debut at These Prices""/></a>",1
"<a class=""item-title"" data-tb-link="""" data-tb-title="""" href=""https://www.gadgets360.com/mobiles/news/samsung-24-plus-ultra-price-leak-expected-galaxy-4810256#pfrom=home-ndtv_tech"">Samsung Galaxy S24, S24+ and S24 Ultra Might Debut at These Prices</a>",1
"<a class=""lst_itm-ttl"" href=""https://www.gadgets360.com/internet/news/amazon-great-republic-day-sale-2024-discounts-prime-early-access-4809820#pfrom=home-ndtv_tech"">Amazon Great Republic Day Sale With Deals on Mobiles, Laptops Announced</a>",0
"<a href=""https://www.gadgets360.com/internet/news/amazon-great-republic-day-sale-2024-discounts-prime-early-access-4809820#pfrom=home-ndtv_tech""><img alt=""Amazon Great Republic Day Sale With Deals on Mobiles, Laptops Announced"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://i.gadgets360cdn.com/large/amazon_great_republic_day_sale_thumb_1704518644751.jpg?downsize=85:64&amp;w=85"" title=""Amazon Great Republic Day Sale With Deals on Mobiles, Laptops Announced""/></a>",0
"<a class=""lst_itm-ttl"" href=""https://www.gadgets360.com/mobiles/news/oneplus-12r-availability-amazon-confirmed-january-23-4811022#pfrom=home-ndtv_tech"">OnePlus 12R to Be Available for Purchase via Amazon: See Colour Options</a>",0
"<a href=""https://www.gadgets360.com/mobiles/news/oneplus-12r-availability-amazon-confirmed-january-23-4811022#pfrom=home-ndtv_tech""><img alt=""OnePlus 12R to Be Available for Purchase via Amazon: See Colour Options"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://i.gadgets360cdn.com/large/oneplus_ace_3_thumb_1704535459075.jpg?downsize=85:64&amp;w=85"" title=""OnePlus 12R to Be Available for Purchase via Amazon: See Colour Options""/></a>",0
"<a class=""lst_itm-ttl"" href=""https://www.gadgets360.com/science/news/aditya-l1-solar-mission-reach-lagrange-point-1-success-4812332#pfrom=home-ndtv_tech"">ISRO's Aditya-L1 Mission Reaches Destination Four Months After Launch</a>",1
"<a href=""https://www.gadgets360.com/science/news/aditya-l1-solar-mission-reach-lagrange-point-1-success-4812332#pfrom=home-ndtv_tech""><img alt=""ISRO's Aditya-L1 Mission Reaches Destination Four Months After Launch"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://i.gadgets360cdn.com/large/aditya_l1_launch_ani_thumb_1704550341374.jpg?downsize=85:64&amp;w=85"" title=""ISRO's Aditya-L1 Mission Reaches Destination Four Months After Launch""/></a>",1
"<a href=""https://www.gadgets360.com/news#pfrom=home-tech"">More Tech News</a>",0
"<a href=""https://www.gadgets360.com/reviews""><span>Reviews</span></a>",0
"<a class=""lst_itm-ttl"" href=""https://www.gadgets360.com/mobiles/reviews/vivo-x100-pro-review-specifications-price-in-india-versus-google-pixel-8-pro-4793521#pfrom=home-ndtv_tech"">Vivo X100 Pro Review</a>",0
"<a href=""https://www.gadgets360.com/mobiles/reviews/vivo-x100-pro-review-specifications-price-in-india-versus-google-pixel-8-pro-4793521#pfrom=home-ndtv_tech""><img alt=""Vivo X100 Pro Review"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://i.gadgets360cdn.com/large/vivo_x100_pro_main_small_ndtv_1704283775871.jpg?downsize=85:64&amp;w=85"" title=""Vivo X100 Pro Review""/></a>",1
"<a class=""lst_itm-ttl"" href=""https://www.gadgets360.com/mobiles/reviews/poco-c65-review-price-india-features-4707272#pfrom=home-ndtv_tech"">Poco C65: Decent for the Price</a>",0
"<a href=""https://www.gadgets360.com/mobiles/reviews/poco-c65-review-price-india-features-4707272#pfrom=home-ndtv_tech""><img alt=""Poco C65: Decent for the Price"" border=""0"" class=""imgbrd"" loading=""lazy"" src=""https://i.gadgets360cdn.com/large/poco-c65-review-thumb_1703042687281.jpg?downsize=85:64&amp;w=85"" title=""Poco C65: Decent for the Price""/></a>",1
"<a href=""https://www.gadgets360.com/reviews#pfrom=home-tech"">More Reviews</a>",0
