html,is_article
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-us-canada-67899435""><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">Supreme Court to rule if Trump can run for president<!-- --></h2><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">18 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">US &amp; Canada</span></a>",1
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-67902806""><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">Justin Trudeau's official plane breaks down, again<!-- --></h2><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">7 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">World</span></a>",1
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-europe-67901567""><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">Russian move on Ukrainian children sparks outcry<!-- --></h2><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">8 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">Europe</span></a>",1
"<section class=""sc-86aa332-1 iOkyKB"" data-analytics-group=""true"" data-analytics_group_item_count=""4"" data-analytics_group_name="""" data-analytics_group_position=""3"" data-analytics_group_type=""ohio-4"" data-testid=""ohio-section-outer-4""><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/entertainment-arts-67901750""><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">Michael Bolton pauses tour after brain tumour<!-- --></h2><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">10 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">Entertainment &amp; Arts</span></a><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-us-canada-67898784""><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">Prince Andrew 'spent weeks' at Epstein home - witness<!-- --></h2><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">19 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">US &amp; Canada</span></a><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/sport/football/67903643""><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">French Cup side makes 8,000-mile round trip, loses 12-0<!-- --></h2><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">6 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">European Football</span></a><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/uk-politics-67897560""><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">Sunak had doubts over Rwanda plan, papers suggest<!-- --></h2><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">12 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">UK Politics</span></a></section>",0
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/entertainment-arts-67901750""><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">Michael Bolton pauses tour after brain tumour<!-- --></h2><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">10 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">Entertainment &amp; Arts</span></a>",1
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-us-canada-67898784""><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">Prince Andrew 'spent weeks' at Epstein home - witness<!-- --></h2><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">19 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">US &amp; Canada</span></a>",1
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/sport/football/67903643""><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">French Cup side makes 8,000-mile round trip, loses 12-0<!-- --></h2><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">6 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">European Football</span></a>",1
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/uk-politics-67897560""><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">Sunak had doubts over Rwanda plan, papers suggest<!-- --></h2><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">12 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">UK Politics</span></a>",1
"<section class=""sc-86aa332-1 iOkyKB"" data-analytics-group=""true"" data-analytics_group_item_count=""7"" data-analytics_group_name=""Features and analysis"" data-analytics_group_position=""5"" data-analytics_group_type=""virginia-7"" data-testid=""virginia-section-outer-7""><hr class=""sc-e4e102ad-0 hiQReG"" data-testid=""virginia-line""/><h2 class=""sc-e4e102ad-2 fFJFOc"" data-testid=""virginia-title"">Features and analysis</h2><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-middle-east-67891893""><img class=""sc-a898728c-0 haCQWq"" src=""/bbcx/grey-placeholder.png""/><img alt=""Paul Adams - The Israel Gaza Briefings"" class=""sc-a898728c-0 kbvxap"" loading=""lazy"" sizes=""(min-width: 768px) 50vw, 100vw"" src=""https://ichef.bbci.co.uk/news/480/cpsprodpb/9507/production/_131815183_breifingspromo.png.webp"" srcset=""https://ichef.bbci.co.uk/news/240/cpsprodpb/9507/production/_131815183_breifingspromo.png.webp 240w,https://ichef.bbci.co.uk/news/320/cpsprodpb/9507/production/_131815183_breifingspromo.png.webp 320w,https://ichef.bbci.co.uk/news/480/cpsprodpb/9507/production/_131815183_breifingspromo.png.webp 480w,https://ichef.bbci.co.uk/news/640/cpsprodpb/9507/production/_131815183_breifingspromo.png.webp 640w,https://ichef.bbci.co.uk/news/800/cpsprodpb/9507/production/_131815183_breifingspromo.png.webp 800w,https://ichef.bbci.co.uk/news/1024/cpsprodpb/9507/production/_131815183_breifingspromo.png.webp 1024w,https://ichef.bbci.co.uk/news/1536/cpsprodpb/9507/production/_131815183_breifingspromo.png.webp 1536w""/><h2 class=""sc-70eaf3a9-3 lkuFhf"" data-testid=""card-headline"">Huge challenges for Israel on its vague ‘day after’ Gaza plan<!-- --></h2><p class=""sc-bcf5c03b-0 fsjsPV"" data-testid=""card-description"">Paul Adams examines the Gaza proposal - which is little more than a series of bullet points.</p><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">10 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">Middle East</span><!--$!--><!--/$--></a><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-europe-67659275""><img class=""sc-a898728c-0 haCQWq"" src=""/bbcx/grey-placeholder.png""/><img alt=""Graphic showing a photographer by a chainlink fence"" class=""sc-a898728c-0 kbvxap"" loading=""lazy"" sizes=""(min-width: 768px) 33vw, 96vw"" src=""https://ichef.bbci.co.uk/news/480/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp"" srcset=""https://ichef.bbci.co.uk/news/240/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 240w,https://ichef.bbci.co.uk/news/320/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 320w,https://ichef.bbci.co.uk/news/480/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 480w,https://ichef.bbci.co.uk/news/640/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 640w,https://ichef.bbci.co.uk/news/800/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 800w,https://ichef.bbci.co.uk/news/1024/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 1024w,https://ichef.bbci.co.uk/news/1536/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 1536w""/><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">The secret movement spying on Russians in occupied Crimea<!-- --></h2><p class=""sc-2c2f2429-4 loBKGz"" data-testid=""card-description"">Atesh, meaning fire in Crimean Tatar, says it collects data on Russian forces in occupied Ukraine.</p><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">21 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">Europe</span></a><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/uk-67884785""><img class=""sc-a898728c-0 haCQWq"" src=""/bbcx/grey-placeholder.png""/><img alt=""People holding phones"" class=""sc-a898728c-0 kbvxap"" loading=""lazy"" sizes=""(min-width: 768px) 33vw, 96vw"" src=""https://ichef.bbci.co.uk/news/480/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp"" srcset=""https://ichef.bbci.co.uk/news/240/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 240w,https://ichef.bbci.co.uk/news/320/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 320w,https://ichef.bbci.co.uk/news/480/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 480w,https://ichef.bbci.co.uk/news/640/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 640w,https://ichef.bbci.co.uk/news/800/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 800w,https://ichef.bbci.co.uk/news/1024/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 1024w,https://ichef.bbci.co.uk/news/1536/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 1536w""/><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">Young Britons exposed to online radicalisation following Hamas attack<!-- --></h2><p class=""sc-2c2f2429-4 loBKGz"" data-testid=""card-description"">There has been a 12-fold increase in hateful social media content being referred to specialist police officers.</p><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">21 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">UK</span></a><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-africa-67873941""><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">Pistorius release: 'The laws are failing women'<!-- --></h2><p class=""sc-6d72d12a-0 bNzKIA"" data-testid=""card-description"">The freeing on parole of the ex-athlete reignites the discussion about violence against women in South Africa.</p><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">1 day ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">Africa</span></a><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/business-67869653""><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">The tiny firm that alerts Japan about earthquakes<!-- --></h2><p class=""sc-6d72d12a-0 bNzKIA"" data-testid=""card-description"">Influenced by a post apocalyptic show, NERV - with just 13 employees - is relied on by millions.</p><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">20 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">Business</span></a><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-europe-67659275""><img class=""sc-a898728c-0 haCQWq"" src=""/bbcx/grey-placeholder.png""/><img alt=""Graphic showing a photographer by a chainlink fence"" class=""sc-a898728c-0 kbvxap"" loading=""lazy"" sizes=""(min-width: 768px) 33vw, 96vw"" src=""https://ichef.bbci.co.uk/news/480/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp"" srcset=""https://ichef.bbci.co.uk/news/240/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 240w,https://ichef.bbci.co.uk/news/320/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 320w,https://ichef.bbci.co.uk/news/480/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 480w,https://ichef.bbci.co.uk/news/640/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 640w,https://ichef.bbci.co.uk/news/800/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 800w,https://ichef.bbci.co.uk/news/1024/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 1024w,https://ichef.bbci.co.uk/news/1536/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 1536w""/><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">The secret movement spying on Russians in occupied Crimea<!-- --></h2><p class=""sc-2c2f2429-4 loBKGz"" data-testid=""card-description"">Atesh, meaning fire in Crimean Tatar, says it collects data on Russian forces in occupied Ukraine.</p><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">21 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">Europe</span></a><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-us-canada-67889403""><img class=""sc-a898728c-0 haCQWq"" src=""/bbcx/grey-placeholder.png""/><img alt=""Trump supporter on day of riot"" class=""sc-a898728c-0 kbvxap"" loading=""lazy"" sizes=""(min-width: 768px) 33vw, 96vw"" src=""https://ichef.bbci.co.uk/news/480/cpsprodpb/10D43/production/_132213986_riot_976getty.jpg.webp"" srcset=""https://ichef.bbci.co.uk/news/240/cpsprodpb/10D43/production/_132213986_riot_976getty.jpg.webp 240w,https://ichef.bbci.co.uk/news/320/cpsprodpb/10D43/production/_132213986_riot_976getty.jpg.webp 320w,https://ichef.bbci.co.uk/news/480/cpsprodpb/10D43/production/_132213986_riot_976getty.jpg.webp 480w,https://ichef.bbci.co.uk/news/640/cpsprodpb/10D43/production/_132213986_riot_976getty.jpg.webp 640w,https://ichef.bbci.co.uk/news/800/cpsprodpb/10D43/production/_132213986_riot_976getty.jpg.webp 800w,https://ichef.bbci.co.uk/news/1024/cpsprodpb/10D43/production/_132213986_riot_976getty.jpg.webp 1024w,https://ichef.bbci.co.uk/news/1536/cpsprodpb/10D43/production/_132213986_riot_976getty.jpg.webp 1536w""/><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">The day that still divides America, three years on<!-- --></h2><p class=""sc-2c2f2429-4 loBKGz"" data-testid=""card-description"">To Trump, the Capitol riot was a ""beautiful day"". Biden cites it to emphasise Trump's threat.</p><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">1 day ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">US &amp; Canada</span></a><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-asia-india-67871797""><img class=""sc-a898728c-0 haCQWq"" src=""/bbcx/grey-placeholder.png""/><img alt=""Aditya-L1 lifted off from the launch pad at Sriharikota on 2nd September"" class=""sc-a898728c-0 kbvxap"" loading=""lazy"" sizes=""(min-width: 768px) 33vw, 96vw"" src=""https://ichef.bbci.co.uk/news/480/cpsprodpb/16DF6/production/_130968639_f5aufzzboaasgxs.jpg.webp"" srcset=""https://ichef.bbci.co.uk/news/240/cpsprodpb/16DF6/production/_130968639_f5aufzzboaasgxs.jpg.webp 240w,https://ichef.bbci.co.uk/news/320/cpsprodpb/16DF6/production/_130968639_f5aufzzboaasgxs.jpg.webp 320w,https://ichef.bbci.co.uk/news/480/cpsprodpb/16DF6/production/_130968639_f5aufzzboaasgxs.jpg.webp 480w,https://ichef.bbci.co.uk/news/640/cpsprodpb/16DF6/production/_130968639_f5aufzzboaasgxs.jpg.webp 640w,https://ichef.bbci.co.uk/news/800/cpsprodpb/16DF6/production/_130968639_f5aufzzboaasgxs.jpg.webp 800w,https://ichef.bbci.co.uk/news/1024/cpsprodpb/16DF6/production/_130968639_f5aufzzboaasgxs.jpg.webp 1024w,https://ichef.bbci.co.uk/news/1536/cpsprodpb/16DF6/production/_130968639_f5aufzzboaasgxs.jpg.webp 1536w""/><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">India's Sun mission reaches final destination<!-- --></h2><p class=""sc-2c2f2429-4 loBKGz"" data-testid=""card-description"">Aditya-L1 has been travelling towards the Sun for more than four months since launch on 2 September.</p><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">11 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">India</span></a><a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/uk-67884785""><img class=""sc-a898728c-0 haCQWq"" src=""/bbcx/grey-placeholder.png""/><img alt=""People holding phones"" class=""sc-a898728c-0 kbvxap"" loading=""lazy"" sizes=""(min-width: 768px) 33vw, 96vw"" src=""https://ichef.bbci.co.uk/news/480/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp"" srcset=""https://ichef.bbci.co.uk/news/240/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 240w,https://ichef.bbci.co.uk/news/320/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 320w,https://ichef.bbci.co.uk/news/480/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 480w,https://ichef.bbci.co.uk/news/640/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 640w,https://ichef.bbci.co.uk/news/800/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 800w,https://ichef.bbci.co.uk/news/1024/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 1024w,https://ichef.bbci.co.uk/news/1536/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 1536w""/><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">Young Britons exposed to online radicalisation following Hamas attack<!-- --></h2><p class=""sc-2c2f2429-4 loBKGz"" data-testid=""card-description"">There has been a 12-fold increase in hateful social media content being referred to specialist police officers.</p><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">21 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">UK</span></a></section>",0
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-middle-east-67891893""><img class=""sc-a898728c-0 haCQWq"" src=""/bbcx/grey-placeholder.png""/><img alt=""Paul Adams - The Israel Gaza Briefings"" class=""sc-a898728c-0 kbvxap"" loading=""lazy"" sizes=""(min-width: 768px) 50vw, 100vw"" src=""https://ichef.bbci.co.uk/news/480/cpsprodpb/9507/production/_131815183_breifingspromo.png.webp"" srcset=""https://ichef.bbci.co.uk/news/240/cpsprodpb/9507/production/_131815183_breifingspromo.png.webp 240w,https://ichef.bbci.co.uk/news/320/cpsprodpb/9507/production/_131815183_breifingspromo.png.webp 320w,https://ichef.bbci.co.uk/news/480/cpsprodpb/9507/production/_131815183_breifingspromo.png.webp 480w,https://ichef.bbci.co.uk/news/640/cpsprodpb/9507/production/_131815183_breifingspromo.png.webp 640w,https://ichef.bbci.co.uk/news/800/cpsprodpb/9507/production/_131815183_breifingspromo.png.webp 800w,https://ichef.bbci.co.uk/news/1024/cpsprodpb/9507/production/_131815183_breifingspromo.png.webp 1024w,https://ichef.bbci.co.uk/news/1536/cpsprodpb/9507/production/_131815183_breifingspromo.png.webp 1536w""/><h2 class=""sc-70eaf3a9-3 lkuFhf"" data-testid=""card-headline"">Huge challenges for Israel on its vague ‘day after’ Gaza plan<!-- --></h2><p class=""sc-bcf5c03b-0 fsjsPV"" data-testid=""card-description"">Paul Adams examines the Gaza proposal - which is little more than a series of bullet points.</p><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">10 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">Middle East</span><!--$!--><!--/$--></a>",1
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-europe-67659275""><img class=""sc-a898728c-0 haCQWq"" src=""/bbcx/grey-placeholder.png""/><img alt=""Graphic showing a photographer by a chainlink fence"" class=""sc-a898728c-0 kbvxap"" loading=""lazy"" sizes=""(min-width: 768px) 33vw, 96vw"" src=""https://ichef.bbci.co.uk/news/480/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp"" srcset=""https://ichef.bbci.co.uk/news/240/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 240w,https://ichef.bbci.co.uk/news/320/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 320w,https://ichef.bbci.co.uk/news/480/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 480w,https://ichef.bbci.co.uk/news/640/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 640w,https://ichef.bbci.co.uk/news/800/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 800w,https://ichef.bbci.co.uk/news/1024/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 1024w,https://ichef.bbci.co.uk/news/1536/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 1536w""/><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">The secret movement spying on Russians in occupied Crimea<!-- --></h2><p class=""sc-2c2f2429-4 loBKGz"" data-testid=""card-description"">Atesh, meaning fire in Crimean Tatar, says it collects data on Russian forces in occupied Ukraine.</p><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">21 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">Europe</span></a>",1
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/uk-67884785""><img class=""sc-a898728c-0 haCQWq"" src=""/bbcx/grey-placeholder.png""/><img alt=""People holding phones"" class=""sc-a898728c-0 kbvxap"" loading=""lazy"" sizes=""(min-width: 768px) 33vw, 96vw"" src=""https://ichef.bbci.co.uk/news/480/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp"" srcset=""https://ichef.bbci.co.uk/news/240/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 240w,https://ichef.bbci.co.uk/news/320/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 320w,https://ichef.bbci.co.uk/news/480/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 480w,https://ichef.bbci.co.uk/news/640/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 640w,https://ichef.bbci.co.uk/news/800/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 800w,https://ichef.bbci.co.uk/news/1024/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 1024w,https://ichef.bbci.co.uk/news/1536/cpsprodpb/542E/production/_132205512_tiktok_mobile_976.png.webp 1536w""/><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">Young Britons exposed to online radicalisation following Hamas attack<!-- --></h2><p class=""sc-2c2f2429-4 loBKGz"" data-testid=""card-description"">There has been a 12-fold increase in hateful social media content being referred to specialist police officers.</p><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">21 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">UK</span></a>",1
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-africa-67873941""><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">Pistorius release: 'The laws are failing women'<!-- --></h2><p class=""sc-6d72d12a-0 bNzKIA"" data-testid=""card-description"">The freeing on parole of the ex-athlete reignites the discussion about violence against women in South Africa.</p><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">1 day ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">Africa</span></a>",1
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/business-67869653""><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">The tiny firm that alerts Japan about earthquakes<!-- --></h2><p class=""sc-6d72d12a-0 bNzKIA"" data-testid=""card-description"">Influenced by a post apocalyptic show, NERV - with just 13 employees - is relied on by millions.</p><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">20 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">Business</span></a>",1
"<a class=""sc-4befc967-1 gzOvMy"" data-testid=""internal-link"" href=""/news/world-europe-67659275""><img class=""sc-a898728c-0 haCQWq"" src=""/bbcx/grey-placeholder.png""/><img alt=""Graphic showing a photographer by a chainlink fence"" class=""sc-a898728c-0 kbvxap"" loading=""lazy"" sizes=""(min-width: 768px) 33vw, 96vw"" src=""https://ichef.bbci.co.uk/news/480/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp"" srcset=""https://ichef.bbci.co.uk/news/240/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 240w,https://ichef.bbci.co.uk/news/320/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 320w,https://ichef.bbci.co.uk/news/480/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 480w,https://ichef.bbci.co.uk/news/640/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 640w,https://ichef.bbci.co.uk/news/800/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 800w,https://ichef.bbci.co.uk/news/1024/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 1024w,https://ichef.bbci.co.uk/news/1536/cpsprodpb/1DA7/production/_132219570_04-crimea-saboteurs-index-976x549.png.webp 1536w""/><h2 class=""sc-70eaf3a9-3 jwHQEU"" data-testid=""card-headline"">The secret movement spying on Russians in occupied Crimea<!-- --></h2><p class=""sc-2c2f2429-4 loBKGz"" data-testid=""card-description"">Atesh, meaning fire in Crimean Tatar, says it collects data on Russian forces in occupied Ukraine.</p><span class=""sc-ec7fe2bd-1 eIXzYS"" data-testid=""card-metadata-lastupdated"">21 hrs ago</span><span class=""sc-ec7fe2bd-2 grtqrQ"" data-testid=""card-metadata-tag"">Europe</span></a>",1
